n,instance,method,lambda,run_index,seed,feasible,optimal,objective_value,optimal_value,approximation_ratio,runtime_s
13,hypergraph_r3_n13_d5_w1_81,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.750408
13,hypergraph_r3_n13_d5_w1_81,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.004108
13,hypergraph_r3_n13_d5_w1_82,qaoa,0.3,0,42,True,False,13.000000,11.000000,1.181818,2.359110
13,hypergraph_r3_n13_d5_w1_82,qaoa,0.3,1,43,False,False,,11.000000,,2.123598
13,hypergraph_r3_n13_d5_w1_82,qaoa,0.3,2,44,True,False,16.000000,11.000000,1.454545,2.195374
13,hypergraph_r3_n13_d5_w1_82,qaoa,0.3,3,45,True,True,11.000000,11.000000,1.000000,1.232617
13,hypergraph_r3_n13_d5_w1_82,qaoa,0.3,4,46,False,False,,11.000000,,1.959522
13,hypergraph_r3_n13_d5_w1_82,annealer,0.3,0,42,False,False,,11.000000,,7.931291
13,hypergraph_r3_n13_d5_w1_82,annealer,0.3,1,43,False,False,,11.000000,,7.956515
13,hypergraph_r3_n13_d5_w1_82,annealer,0.3,2,44,False,False,,11.000000,,7.883002
13,hypergraph_r3_n13_d5_w1_82,annealer,0.3,3,45,False,False,,11.000000,,7.885249
13,hypergraph_r3_n13_d5_w1_82,annealer,0.3,4,46,False,False,,11.000000,,7.827171
13,hypergraph_r3_n13_d5_w1_82,qaoa,1,0,42,True,False,13.000000,11.000000,1.181818,2.009107
13,hypergraph_r3_n13_d5_w1_82,qaoa,1,1,43,True,False,13.000000,11.000000,1.181818,1.982690
13,hypergraph_r3_n13_d5_w1_82,qaoa,1,2,44,True,False,16.000000,11.000000,1.454545,1.770565
13,hypergraph_r3_n13_d5_w1_82,qaoa,1,3,45,True,False,19.000000,11.000000,1.727273,2.877385
13,hypergraph_r3_n13_d5_w1_82,qaoa,1,4,46,True,True,11.000000,11.000000,1.000000,1.582831
13,hypergraph_r3_n13_d5_w1_82,annealer,1,0,42,True,True,11.000000,11.000000,1.000000,7.874058
13,hypergraph_r3_n13_d5_w1_82,annealer,1,1,43,True,True,11.000000,11.000000,1.000000,7.864534
13,hypergraph_r3_n13_d5_w1_82,annealer,1,2,44,True,True,11.000000,11.000000,1.000000,7.808184
13,hypergraph_r3_n13_d5_w1_82,annealer,1,3,45,True,True,11.000000,11.000000,1.000000,7.829493
13,hypergraph_r3_n13_d5_w1_82,annealer,1,4,46,True,True,11.000000,11.000000,1.000000,7.812663
13,hypergraph_r3_n13_d5_w1_82,qaoa,3,0,42,True,False,18.000000,11.000000,1.636364,1.952183
13,hypergraph_r3_n13_d5_w1_82,qaoa,3,1,43,True,False,16.000000,11.000000,1.454545,1.875260
13,hypergraph_r3_n13_d5_w1_82,qaoa,3,2,44,True,False,16.000000,11.000000,1.454545,1.650054
13,hypergraph_r3_n13_d5_w1_82,qaoa,3,3,45,True,False,16.000000,11.000000,1.454545,1.736963
13,hypergraph_r3_n13_d5_w1_82,qaoa,3,4,46,True,False,12.000000,11.000000,1.090909,3.018266
13,hypergraph_r3_n13_d5_w1_82,annealer,3,0,42,True,True,11.000000,11.000000,1.000000,7.771479
13,hypergraph_r3_n13_d5_w1_82,annealer,3,1,43,True,True,11.000000,11.000000,1.000000,7.747705
13,hypergraph_r3_n13_d5_w1_82,annealer,3,2,44,True,True,11.000000,11.000000,1.000000,7.760928
13,hypergraph_r3_n13_d5_w1_82,annealer,3,3,45,True,True,11.000000,11.000000,1.000000,7.769480
13,hypergraph_r3_n13_d5_w1_82,annealer,3,4,46,True,True,11.000000,11.000000,1.000000,7.791914
13,hypergraph_r3_n13_d5_w1_82,kahypar,,,-1,True,True,11.000000,11.000000,1.000000,0.004486
13,hypergraph_r3_n13_d5_w1_83,qaoa,0.3,0,42,True,False,13.000000,12.000000,1.083333,1.784109
13,hypergraph_r3_n13_d5_w1_83,qaoa,0.3,1,43,False,False,,12.000000,,1.726566
13,hypergraph_r3_n13_d5_w1_83,qaoa,0.3,2,44,True,False,17.000000,12.000000,1.416667,2.277496
13,hypergraph_r3_n13_d5_w1_83,qaoa,0.3,3,45,True,False,15.000000,12.000000,1.250000,2.836952
13,hypergraph_r3_n13_d5_w1_83,qaoa,0.3,4,46,False,False,,12.000000,,2.830354
13,hypergraph_r3_n13_d5_w1_83,annealer,0.3,0,42,False,False,,12.000000,,7.810756
13,hypergraph_r3_n13_d5_w1_83,annealer,0.3,1,43,False,False,,12.000000,,7.846355
13,hypergraph_r3_n13_d5_w1_83,annealer,0.3,2,44,False,False,,12.000000,,7.809835
13,hypergraph_r3_n13_d5_w1_83,annealer,0.3,3,45,False,False,,12.000000,,7.812911
13,hypergraph_r3_n13_d5_w1_83,annealer,0.3,4,46,False,False,,12.000000,,7.840135
13,hypergraph_r3_n13_d5_w1_83,qaoa,1,0,42,True,False,14.000000,12.000000,1.166667,1.436528
13,hypergraph_r3_n13_d5_w1_83,qaoa,1,1,43,True,False,13.000000,12.000000,1.083333,1.815540
13,hypergraph_r3_n13_d5_w1_83,qaoa,1,2,44,True,False,17.000000,12.000000,1.416667,2.237260
13,hypergraph_r3_n13_d5_w1_83,qaoa,1,3,45,True,False,14.000000,12.000000,1.166667,2.578276
13,hypergraph_r3_n13_d5_w1_83,qaoa,1,4,46,True,False,13.000000,12.000000,1.083333,2.466075
13,hypergraph_r3_n13_d5_w1_83,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,7.910358
13,hypergraph_r3_n13_d5_w1_83,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,7.839951
13,hypergraph_r3_n13_d5_w1_83,annealer,1,2,44,True,True,12.000000,12.000000,1.000000,7.846127
13,hypergraph_r3_n13_d5_w1_83,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,7.864193
13,hypergraph_r3_n13_d5_w1_83,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,7.866688
13,hypergraph_r3_n13_d5_w1_83,qaoa,3,0,42,True,False,17.000000,12.000000,1.416667,2.070900
13,hypergraph_r3_n13_d5_w1_83,qaoa,3,1,43,True,False,15.000000,12.000000,1.250000,2.245584
13,hypergraph_r3_n13_d5_w1_83,qaoa,3,2,44,True,False,17.000000,12.000000,1.416667,2.459456
13,hypergraph_r3_n13_d5_w1_83,qaoa,3,3,45,True,False,18.000000,12.000000,1.500000,2.537447
13,hypergraph_r3_n13_d5_w1_83,qaoa,3,4,46,True,False,16.000000,12.000000,1.333333,2.338512
13,hypergraph_r3_n13_d5_w1_83,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,7.815467
13,hypergraph_r3_n13_d5_w1_83,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,7.975790
13,hypergraph_r3_n13_d5_w1_83,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,7.802887
13,hypergraph_r3_n13_d5_w1_83,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,7.764641
13,hypergraph_r3_n13_d5_w1_83,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.773469
13,hypergraph_r3_n13_d5_w1_83,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.004745
13,hypergraph_r3_n13_d5_w1_84,qaoa,0.3,0,42,True,True,12.000000,12.000000,1.000000,2.044486
13,hypergraph_r3_n13_d5_w1_84,qaoa,0.3,1,43,False,False,,12.000000,,2.443494
13,hypergraph_r3_n13_d5_w1_84,qaoa,0.3,2,44,True,False,16.000000,12.000000,1.333333,2.976607
13,hypergraph_r3_n13_d5_w1_84,qaoa,0.3,3,45,True,False,13.000000,12.000000,1.083333,2.602736
13,hypergraph_r3_n13_d5_w1_84,qaoa,0.3,4,46,False,False,,12.000000,,1.736848
13,hypergraph_r3_n13_d5_w1_84,annealer,0.3,0,42,False,False,,12.000000,,7.809471
13,hypergraph_r3_n13_d5_w1_84,annealer,0.3,1,43,False,False,,12.000000,,7.796499
13,hypergraph_r3_n13_d5_w1_84,annealer,0.3,2,44,False,False,,12.000000,,7.815091
13,hypergraph_r3_n13_d5_w1_84,annealer,0.3,3,45,False,False,,12.000000,,7.815878
13,hypergraph_r3_n13_d5_w1_84,annealer,0.3,4,46,False,False,,12.000000,,7.835417
13,hypergraph_r3_n13_d5_w1_84,qaoa,1,0,42,True,False,13.000000,12.000000,1.083333,2.161108
13,hypergraph_r3_n13_d5_w1_84,qaoa,1,1,43,True,False,13.000000,12.000000,1.083333,1.755629
13,hypergraph_r3_n13_d5_w1_84,qaoa,1,2,44,True,False,15.000000,12.000000,1.250000,1.056145
13,hypergraph_r3_n13_d5_w1_84,qaoa,1,3,45,True,False,17.000000,12.000000,1.416667,2.025554
13,hypergraph_r3_n13_d5_w1_84,qaoa,1,4,46,True,False,13.000000,12.000000,1.083333,2.343547
13,hypergraph_r3_n13_d5_w1_84,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,7.804177
13,hypergraph_r3_n13_d5_w1_84,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,7.820784
13,hypergraph_r3_n13_d5_w1_84,annealer,1,2,44,True,True,12.000000,12.000000,1.000000,7.776244
13,hypergraph_r3_n13_d5_w1_84,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,7.784871
13,hypergraph_r3_n13_d5_w1_84,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,7.767186
13,hypergraph_r3_n13_d5_w1_84,qaoa,3,0,42,True,False,14.000000,12.000000,1.166667,2.296129
13,hypergraph_r3_n13_d5_w1_84,qaoa,3,1,43,True,False,19.000000,12.000000,1.583333,2.639048
13,hypergraph_r3_n13_d5_w1_84,qaoa,3,2,44,True,False,16.000000,12.000000,1.333333,1.771499
13,hypergraph_r3_n13_d5_w1_84,qaoa,3,3,45,True,False,15.000000,12.000000,1.250000,2.520432
13,hypergraph_r3_n13_d5_w1_84,qaoa,3,4,46,True,False,15.000000,12.000000,1.250000,2.845046
13,hypergraph_r3_n13_d5_w1_84,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,7.858494
13,hypergraph_r3_n13_d5_w1_84,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,7.760865
13,hypergraph_r3_n13_d5_w1_84,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,7.737695
13,hypergraph_r3_n13_d5_w1_84,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,7.790132
13,hypergraph_r3_n13_d5_w1_84,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.819775
13,hypergraph_r3_n13_d5_w1_84,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.008420
13,hypergraph_r3_n13_d5_w1_85,qaoa,0.3,0,42,True,True,12.000000,12.000000,1.000000,1.773664
13,hypergraph_r3_n13_d5_w1_85,qaoa,0.3,1,43,False,False,,12.000000,,2.660625
13,hypergraph_r3_n13_d5_w1_85,qaoa,0.3,2,44,True,False,16.000000,12.000000,1.333333,2.063576
13,hypergraph_r3_n13_d5_w1_85,qaoa,0.3,3,45,True,True,12.000000,12.000000,1.000000,1.681018
13,hypergraph_r3_n13_d5_w1_85,qaoa,0.3,4,46,False,False,,12.000000,,3.351008
13,hypergraph_r3_n13_d5_w1_85,annealer,0.3,0,42,False,False,,12.000000,,7.883332
13,hypergraph_r3_n13_d5_w1_85,annealer,0.3,1,43,False,False,,12.000000,,7.854388
13,hypergraph_r3_n13_d5_w1_85,annealer,0.3,2,44,False,False,,12.000000,,7.846610
13,hypergraph_r3_n13_d5_w1_85,annealer,0.3,3,45,False,False,,12.000000,,7.863182
13,hypergraph_r3_n13_d5_w1_85,annealer,0.3,4,46,False,False,,12.000000,,7.919137
13,hypergraph_r3_n13_d5_w1_85,qaoa,1,0,42,True,False,13.000000,12.000000,1.083333,2.368025
13,hypergraph_r3_n13_d5_w1_85,qaoa,1,1,43,True,False,14.000000,12.000000,1.166667,2.145827
13,hypergraph_r3_n13_d5_w1_85,qaoa,1,2,44,True,False,16.000000,12.000000,1.333333,2.632997
13,hypergraph_r3_n13_d5_w1_85,qaoa,1,3,45,True,False,14.000000,12.000000,1.166667,1.914845
13,hypergraph_r3_n13_d5_w1_85,qaoa,1,4,46,True,True,12.000000,12.000000,1.000000,2.125973
13,hypergraph_r3_n13_d5_w1_85,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,7.816088
13,hypergraph_r3_n13_d5_w1_85,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,7.789421
13,hypergraph_r3_n13_d5_w1_85,annealer,1,2,44,True,True,12.000000,12.000000,1.000000,7.791197
13,hypergraph_r3_n13_d5_w1_85,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,7.800825
13,hypergraph_r3_n13_d5_w1_85,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,7.800484
13,hypergraph_r3_n13_d5_w1_85,qaoa,3,0,42,True,False,17.000000,12.000000,1.416667,1.795083
13,hypergraph_r3_n13_d5_w1_85,qaoa,3,1,43,True,False,13.000000,12.000000,1.083333,2.142115
13,hypergraph_r3_n13_d5_w1_85,qaoa,3,2,44,True,False,15.000000,12.000000,1.250000,2.069264
13,hypergraph_r3_n13_d5_w1_85,qaoa,3,3,45,True,False,16.000000,12.000000,1.333333,2.587356
13,hypergraph_r3_n13_d5_w1_85,qaoa,3,4,46,True,False,16.000000,12.000000,1.333333,3.010189
13,hypergraph_r3_n13_d5_w1_85,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,7.848004
13,hypergraph_r3_n13_d5_w1_85,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,7.784550
13,hypergraph_r3_n13_d5_w1_85,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,7.771350
13,hypergraph_r3_n13_d5_w1_85,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,7.766547
13,hypergraph_r3_n13_d5_w1_85,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.783371
13,hypergraph_r3_n13_d5_w1_85,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.005099
13,hypergraph_r3_n13_d5_w1_86,qaoa,0.3,0,42,False,False,,13.000000,,2.051582
13,hypergraph_r3_n13_d5_w1_86,qaoa,0.3,1,43,False,False,,13.000000,,2.241778
13,hypergraph_r3_n13_d5_w1_86,qaoa,0.3,2,44,True,False,17.000000,13.000000,1.307692,2.575437
13,hypergraph_r3_n13_d5_w1_86,qaoa,0.3,3,45,True,True,13.000000,13.000000,1.000000,2.852052
13,hypergraph_r3_n13_d5_w1_86,qaoa,0.3,4,46,False,False,,13.000000,,2.256801
13,hypergraph_r3_n13_d5_w1_86,annealer,0.3,0,42,False,False,,13.000000,,7.868084
13,hypergraph_r3_n13_d5_w1_86,annealer,0.3,1,43,False,False,,13.000000,,7.868433
13,hypergraph_r3_n13_d5_w1_86,annealer,0.3,2,44,False,False,,13.000000,,7.823555
13,hypergraph_r3_n13_d5_w1_86,annealer,0.3,3,45,False,False,,13.000000,,7.828026
13,hypergraph_r3_n13_d5_w1_86,annealer,0.3,4,46,False,False,,13.000000,,7.835690
13,hypergraph_r3_n13_d5_w1_86,qaoa,1,0,42,True,False,14.000000,13.000000,1.076923,1.681761
13,hypergraph_r3_n13_d5_w1_86,qaoa,1,1,43,True,False,14.000000,13.000000,1.076923,2.311744
13,hypergraph_r3_n13_d5_w1_86,qaoa,1,2,44,True,False,18.000000,13.000000,1.384615,2.719840
13,hypergraph_r3_n13_d5_w1_86,qaoa,1,3,45,True,False,14.000000,13.000000,1.076923,1.303304
13,hypergraph_r3_n13_d5_w1_86,qaoa,1,4,46,True,True,13.000000,13.000000,1.000000,2.562376
13,hypergraph_r3_n13_d5_w1_86,annealer,1,0,42,True,True,13.000000,13.000000,1.000000,7.899728
13,hypergraph_r3_n13_d5_w1_86,annealer,1,1,43,True,True,13.000000,13.000000,1.000000,7.862122
13,hypergraph_r3_n13_d5_w1_86,annealer,1,2,44,True,True,13.000000,13.000000,1.000000,7.859391
13,hypergraph_r3_n13_d5_w1_86,annealer,1,3,45,True,True,13.000000,13.000000,1.000000,7.885783
13,hypergraph_r3_n13_d5_w1_86,annealer,1,4,46,True,True,13.000000,13.000000,1.000000,7.884807
13,hypergraph_r3_n13_d5_w1_86,qaoa,3,0,42,True,False,16.000000,13.000000,1.230769,2.193693
13,hypergraph_r3_n13_d5_w1_86,qaoa,3,1,43,True,False,16.000000,13.000000,1.230769,1.918210
13,hypergraph_r3_n13_d5_w1_86,qaoa,3,2,44,True,False,16.000000,13.000000,1.230769,2.306201
13,hypergraph_r3_n13_d5_w1_86,qaoa,3,3,45,True,False,15.000000,13.000000,1.153846,2.185634
13,hypergraph_r3_n13_d5_w1_86,qaoa,3,4,46,True,False,16.000000,13.000000,1.230769,1.925711
13,hypergraph_r3_n13_d5_w1_86,annealer,3,0,42,True,True,13.000000,13.000000,1.000000,7.740436
13,hypergraph_r3_n13_d5_w1_86,annealer,3,1,43,True,True,13.000000,13.000000,1.000000,7.748624
13,hypergraph_r3_n13_d5_w1_86,annealer,3,2,44,True,True,13.000000,13.000000,1.000000,7.808302
13,hypergraph_r3_n13_d5_w1_86,annealer,3,3,45,True,True,13.000000,13.000000,1.000000,7.735882
13,hypergraph_r3_n13_d5_w1_86,annealer,3,4,46,True,True,13.000000,13.000000,1.000000,7.750070
13,hypergraph_r3_n13_d5_w1_86,kahypar,,,-1,True,True,13.000000,13.000000,1.000000,0.004474
13,hypergraph_r3_n13_d5_w1_87,qaoa,0.3,0,42,False,False,,12.000000,,1.691358
13,hypergraph_r3_n13_d5_w1_87,qaoa,0.3,1,43,False,False,,12.000000,,1.799721
13,hypergraph_r3_n13_d5_w1_87,qaoa,0.3,2,44,True,False,16.000000,12.000000,1.333333,2.505605
13,hypergraph_r3_n13_d5_w1_87,qaoa,0.3,3,45,True,False,14.000000,12.000000,1.166667,2.244132
13,hypergraph_r3_n13_d5_w1_87,qaoa,0.3,4,46,False,False,,12.000000,,2.622702
13,hypergraph_r3_n13_d5_w1_87,annealer,0.3,0,42,False,False,,12.000000,,7.809671
13,hypergraph_r3_n13_d5_w1_87,annealer,0.3,1,43,False,False,,12.000000,,7.765985
13,hypergraph_r3_n13_d5_w1_87,annealer,0.3,2,44,False,False,,12.000000,,7.789060
13,hypergraph_r3_n13_d5_w1_87,annealer,0.3,3,45,False,False,,12.000000,,7.764204
13,hypergraph_r3_n13_d5_w1_87,annealer,0.3,4,46,False,False,,12.000000,,7.773041
13,hypergraph_r3_n13_d5_w1_87,qaoa,1,0,42,True,False,13.000000,12.000000,1.083333,2.660886
13,hypergraph_r3_n13_d5_w1_87,qaoa,1,1,43,True,True,12.000000,12.000000,1.000000,2.642244
13,hypergraph_r3_n13_d5_w1_87,qaoa,1,2,44,True,False,16.000000,12.000000,1.333333,1.979128
13,hypergraph_r3_n13_d5_w1_87,qaoa,1,3,45,True,False,15.000000,12.000000,1.250000,1.955966
13,hypergraph_r3_n13_d5_w1_87,qaoa,1,4,46,True,False,14.000000,12.000000,1.166667,2.006613
13,hypergraph_r3_n13_d5_w1_87,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,7.867563
13,hypergraph_r3_n13_d5_w1_87,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,7.808006
13,hypergraph_r3_n13_d5_w1_87,annealer,1,2,44,True,True,12.000000,12.000000,1.000000,7.840847
13,hypergraph_r3_n13_d5_w1_87,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,7.823559
13,hypergraph_r3_n13_d5_w1_87,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,7.826755
13,hypergraph_r3_n13_d5_w1_87,qaoa,3,0,42,True,False,18.000000,12.000000,1.500000,1.719738
13,hypergraph_r3_n13_d5_w1_87,qaoa,3,1,43,True,False,17.000000,12.000000,1.416667,2.183986
13,hypergraph_r3_n13_d5_w1_87,qaoa,3,2,44,True,False,15.000000,12.000000,1.250000,2.319789
13,hypergraph_r3_n13_d5_w1_87,qaoa,3,3,45,True,False,15.000000,12.000000,1.250000,2.064999
13,hypergraph_r3_n13_d5_w1_87,qaoa,3,4,46,True,False,16.000000,12.000000,1.333333,2.005194
13,hypergraph_r3_n13_d5_w1_87,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,7.749329
13,hypergraph_r3_n13_d5_w1_87,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,7.791371
13,hypergraph_r3_n13_d5_w1_87,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,7.780276
13,hypergraph_r3_n13_d5_w1_87,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,7.771204
13,hypergraph_r3_n13_d5_w1_87,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.746646
13,hypergraph_r3_n13_d5_w1_87,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.004430
13,hypergraph_r3_n13_d5_w1_88,qaoa,0.3,0,42,True,True,12.000000,12.000000,1.000000,2.071157
13,hypergraph_r3_n13_d5_w1_88,qaoa,0.3,1,43,False,False,,12.000000,,1.836480
13,hypergraph_r3_n13_d5_w1_88,qaoa,0.3,2,44,True,False,15.000000,12.000000,1.250000,2.643647
13,hypergraph_r3_n13_d5_w1_88,qaoa,0.3,3,45,True,True,12.000000,12.000000,1.000000,1.532042
13,hypergraph_r3_n13_d5_w1_88,qaoa,0.3,4,46,False,False,,12.000000,,2.514255
13,hypergraph_r3_n13_d5_w1_88,annealer,0.3,0,42,False,False,,12.000000,,7.951128
13,hypergraph_r3_n13_d5_w1_88,annealer,0.3,1,43,False,False,,12.000000,,7.898794
13,hypergraph_r3_n13_d5_w1_88,annealer,0.3,2,44,False,False,,12.000000,,7.883882
13,hypergraph_r3_n13_d5_w1_88,annealer,0.3,3,45,False,False,,12.000000,,7.897240
13,hypergraph_r3_n13_d5_w1_88,annealer,0.3,4,46,False,False,,12.000000,,7.870630
13,hypergraph_r3_n13_d5_w1_88,qaoa,1,0,42,True,False,13.000000,12.000000,1.083333,2.094670
13,hypergraph_r3_n13_d5_w1_88,qaoa,1,1,43,True,True,12.000000,12.000000,1.000000,2.520408
13,hypergraph_r3_n13_d5_w1_88,qaoa,1,2,44,True,False,17.000000,12.000000,1.416667,2.258695
13,hypergraph_r3_n13_d5_w1_88,qaoa,1,3,45,True,False,18.000000,12.000000,1.500000,1.962126
13,hypergraph_r3_n13_d5_w1_88,qaoa,1,4,46,True,True,12.000000,12.000000,1.000000,2.216146
13,hypergraph_r3_n13_d5_w1_88,annealer,1,0,42,True,True,12.000000,12.000000,1.000000,7.875830
13,hypergraph_r3_n13_d5_w1_88,annealer,1,1,43,True,True,12.000000,12.000000,1.000000,7.807670
13,hypergraph_r3_n13_d5_w1_88,annealer,1,2,44,False,False,,12.000000,,7.808234
13,hypergraph_r3_n13_d5_w1_88,annealer,1,3,45,True,True,12.000000,12.000000,1.000000,7.824706
13,hypergraph_r3_n13_d5_w1_88,annealer,1,4,46,True,True,12.000000,12.000000,1.000000,7.827644
13,hypergraph_r3_n13_d5_w1_88,qaoa,3,0,42,True,False,15.000000,12.000000,1.250000,2.105339
13,hypergraph_r3_n13_d5_w1_88,qaoa,3,1,43,True,False,14.000000,12.000000,1.166667,2.802586
13,hypergraph_r3_n13_d5_w1_88,qaoa,3,2,44,True,False,16.000000,12.000000,1.333333,2.719594
13,hypergraph_r3_n13_d5_w1_88,qaoa,3,3,45,True,False,16.000000,12.000000,1.333333,1.204675
13,hypergraph_r3_n13_d5_w1_88,qaoa,3,4,46,True,False,17.000000,12.000000,1.416667,1.348259
13,hypergraph_r3_n13_d5_w1_88,annealer,3,0,42,True,True,12.000000,12.000000,1.000000,7.808035
13,hypergraph_r3_n13_d5_w1_88,annealer,3,1,43,True,True,12.000000,12.000000,1.000000,7.819480
13,hypergraph_r3_n13_d5_w1_88,annealer,3,2,44,True,True,12.000000,12.000000,1.000000,7.764575
13,hypergraph_r3_n13_d5_w1_88,annealer,3,3,45,True,True,12.000000,12.000000,1.000000,7.799146
13,hypergraph_r3_n13_d5_w1_88,annealer,3,4,46,True,True,12.000000,12.000000,1.000000,7.755031
13,hypergraph_r3_n13_d5_w1_88,kahypar,,,-1,True,True,12.000000,12.000000,1.000000,0.004030
13,hypergraph_r3_n13_d5_w1_89,qaoa,0.3,0,42,True,True,11.000000,11.000000,1.000000,1.816870
13,hypergraph_r3_n13_d5_w1_89,qaoa,0.3,1,43,False,False,,11.000000,,2.655743
13,hypergraph_r3_n13_d5_w1_89,qaoa,0.3,2,44,True,False,15.000000,11.000000,1.363636,2.510506
13,hypergraph_r3_n13_d5_w1_89,qaoa,0.3,3,45,False,False,,11.000000,,1.665395
13,hypergraph_r3_n13_d5_w1_89,qaoa,0.3,4,46,False,False,,11.000000,,2.578044
13,hypergraph_r3_n13_d5_w1_89,annealer,0.3,0,42,False,False,,11.000000,,7.831799
13,hypergraph_r3_n13_d5_w1_89,annealer,0.3,1,43,False,False,,11.000000,,7.773218
13,hypergraph_r3_n13_d5_w1_89,annealer,0.3,2,44,False,False,,11.000000,,7.770222
13,hypergraph_r3_n13_d5_w1_89,annealer,0.3,3,45,False,False,,11.000000,,7.816672
13,hypergraph_r3_n13_d5_w1_89,annealer,0.3,4,46,False,False,,11.000000,,7.829021
13,hypergraph_r3_n13_d5_w1_89,qaoa,1,0,42,True,False,12.000000,11.000000,1.090909,2.635708
13,hypergraph_r3_n13_d5_w1_89,qaoa,1,1,43,True,False,13.000000,11.000000,1.181818,1.648523
13,hypergraph_r3_n13_d5_w1_89,qaoa,1,2,44,True,False,15.000000,11.000000,1.363636,2.215362
13,hypergraph_r3_n13_d5_w1_89,qaoa,1,3,45,True,False,14.000000,11.000000,1.272727,2.388405
13,hypergraph_r3_n13_d5_w1_89,qaoa,1,4,46,True,False,12.000000,11.000000,1.090909,2.415230
13,hypergraph_r3_n13_d5_w1_89,annealer,1,0,42,False,False,,11.000000,,7.867472
13,hypergraph_r3_n13_d5_w1_89,annealer,1,1,43,False,False,,11.000000,,7.841873
13,hypergraph_r3_n13_d5_w1_89,annealer,1,2,44,True,True,11.000000,11.000000,1.000000,7.846717
13,hypergraph_r3_n13_d5_w1_89,annealer,1,3,45,False,False,,11.000000,,7.876089
13,hypergraph_r3_n13_d5_w1_89,annealer,1,4,46,True,True,11.000000,11.000000,1.000000,7.902772
13,hypergraph_r3_n13_d5_w1_89,qaoa,3,0,42,True,False,13.000000,11.000000,1.181818,1.934771
13,hypergraph_r3_n13_d5_w1_89,qaoa,3,1,43,True,False,15.000000,11.000000,1.363636,3.068422
13,hypergraph_r3_n13_d5_w1_89,qaoa,3,2,44,True,False,17.000000,11.000000,1.545455,1.984848
13,hypergraph_r3_n13_d5_w1_89,qaoa,3,3,45,True,False,16.000000,11.000000,1.454545,2.142275
13,hypergraph_r3_n13_d5_w1_89,qaoa,3,4,46,True,False,16.000000,11.000000,1.454545,1.098771
13,hypergraph_r3_n13_d5_w1_89,annealer,3,0,42,True,True,11.000000,11.000000,1.000000,7.841219
13,hypergraph_r3_n13_d5_w1_89,annealer,3,1,43,True,True,11.000000,11.000000,1.000000,7.828290
13,hypergraph_r3_n13_d5_w1_89,annealer,3,2,44,True,True,11.000000,11.000000,1.000000,7.798041
13,hypergraph_r3_n13_d5_w1_89,annealer,3,3,45,True,True,11.000000,11.000000,1.000000,7.791488
